Observation,Scent Marking,subject,nonfeed,month
May 1820 feeding obs2.csv,0,1820,FALSE,May
May 1820 feeding obs3.csv,2,1820,FALSE,May
May 1820 feeding obs4.csv,2,1820,FALSE,May
May 1820 nonfeeding obs1.csv,0,1820,TRUE,May
May 1820 nonfeeding obs2.csv,0,1820,TRUE,May
May 1820 nonfeeding obs3.csv,0,1820,TRUE,May
May 1820 nonfeeding obs4.csv,0,1820,TRUE,May
May 1841 feeding obs1.csv,2,1841,FALSE,May
May 1841 feeding obs2.csv,0,1841,FALSE,May
May 1841 feeding obs3.csv,0,1841,FALSE,May
May 1841 feeding obs4.csv,0,1841,FALSE,May
May 1841 nonfeeding obs1.csv,0,1841,TRUE,May
May 1841 nonfeeding obs2.csv,0,1841,TRUE,May
May 1841 nonfeeding obs3.csv,0,1841,TRUE,May
May 1841 nonfeeding obs4.csv,0,1841,TRUE,May
May 1842 feeding obs1.csv,0,1842,FALSE,May
May 1842 feeding obs2.csv,1,1842,FALSE,May
May 1842 feeding obs3.csv,0,1842,FALSE,May
May 1842 feeding obs4.csv,1,1842,FALSE,May
May 1842 nonfeeding obs1.csv,0,1842,TRUE,May
May 1842 nonfeeding obs2.csv,0,1842,TRUE,May
May 1842 nonfeeding obs3.csv,0,1842,TRUE,May
May 1842 nonfeeding obs4.csv,0,1842,TRUE,May
May 1850 feeding obs1.csv,1,1850,FALSE,May
May 1850 feeding obs2.csv,0,1850,FALSE,May
May 1850 feeding obs3.csv,1,1850,FALSE,May
May 1850 feeding obs4.csv,0,1850,FALSE,May
May 1850 nonfeeding obs1.csv,1,1850,TRUE,May
May 1850 nonfeeding obs2.csv,0,1850,TRUE,May
May 1850 nonfeeding obs3.csv,0,1850,TRUE,May
May 1850 nonfeeding obs4.csv,0,1850,TRUE,May
May 1851 feeding obs1.csv,0,1851,FALSE,May
May 1851 feeding obs2.csv,0,1851,FALSE,May
May 1851 feeding obs3.csv,1,1851,FALSE,May
May 1851 feeding obs4.csv,1,1851,FALSE,May
May 1851 nonfeeding obs1.csv,1,1851,TRUE,May
May 1851 nonfeeding obs2.csv,0,1851,TRUE,May
May 1851 nonfeeding obs3.csv,1,1851,TRUE,May
May 1851 nonfeeding obs4.csv,0,1851,TRUE,May
May 1853 feeding obs1.csv,0,1853,FALSE,May
May 1853 feeding obs2.csv,0,1853,FALSE,May
May 1853 feeding obs3.csv,0,1853,FALSE,May
May 1853 feeding obs4.csv,1,1853,FALSE,May
May 1853 nonfeeding obs1.csv,0,1853,TRUE,May
May 1853 nonfeeding obs2.csv,0,1853,TRUE,May
May 1853 nonfeeding obs3.csv,1,1853,TRUE,May
May 1853 nonfeeding obs4.csv,0,1853,TRUE,May
June 1600 feeding obs1.csv,1,1600,FALSE,June
June 1600 feeding obs2.csv,4,1600,FALSE,June
June 1600 feeding obs3.csv,2,1600,FALSE,June
June 1600 feeding obs4.csv,2,1600,FALSE,June
June 1600 nonfeeding obs1.csv,1,1600,TRUE,June
June 1600 nonfeeding obs2.csv,3,1600,TRUE,June
June 1600 nonfeeding obs3.csv,0,1600,TRUE,June
June 1600 nonfeeding obs4.csv,0,1600,TRUE,June
June 1601 feeding obs1.csv,0,1601,FALSE,June
June 1601 feeding obs2.csv,0,1601,FALSE,June
June 1601 feeding obs3.csv,0,1601,FALSE,June
June 1601 feeding obs4.csv,10,1601,FALSE,June
June 1601 nonfeeding obs1.csv,0,1601,TRUE,June
June 1601 nonfeeding obs2.csv,0,1601,TRUE,June
June 1601 nonfeeding obs3.csv,0,1601,TRUE,June
June 1601 nonfeeding obs4.csv,0,1601,TRUE,June
June 1602 feeding obs1.csv,2,1602,FALSE,June
June 1602 feeding obs2.csv,2,1602,FALSE,June
June 1602 feeding obs3.csv,3,1602,FALSE,June
June 1602 feeding obs4.csv,7,1602,FALSE,June
June 1602 nonfeeding obs1.csv,0,1602,TRUE,June
June 1602 nonfeeding obs2.csv,0,1602,TRUE,June
June 1602 nonfeeding obs3.csv,1,1602,TRUE,June
June 1602 nonfeeding obs4.csv,0,1602,TRUE,June
June 1610 feeding obs1.csv,3,1610,FALSE,June
June 1610 feeding obs2.csv,2,1610,FALSE,June
June 1610 feeding obs3.csv,2,1610,FALSE,June
June 1610 feeding obs4.csv,2,1610,FALSE,June
June 1610 nonfeeding obs1.csv,0,1610,TRUE,June
June 1610 nonfeeding obs2.csv,0,1610,TRUE,June
June 1610 nonfeeding obs3.csv,0,1610,TRUE,June
June 1610 nonfeeding obs4.csv,0,1610,TRUE,June
June 1617 feeding obs1.csv,1,1617,FALSE,June
June 1617 feeding obs2.csv,2,1617,FALSE,June
June 1617 feeding obs3.csv,3,1617,FALSE,June
June 1617 feeding obs4.csv,3,1617,FALSE,June
June 1617 nonfeeding obs1.csv,0,1617,TRUE,June
June 1617 nonfeeding obs2.csv,2,1617,TRUE,June
June 1617 nonfeeding obs3.csv,1,1617,TRUE,June
June 1617 nonfeeding obs4.csv,0,1617,TRUE,June
June 1622 feeding obs1.csv,3,1622,FALSE,June
June 1622 feeding obs2.csv,2,1622,FALSE,June
June 1622 feeding obs3.csv,2,1622,FALSE,June
June 1622 feeding obs4.csv,9,1622,FALSE,June
June 1622 nonfeeding obs1.csv,1,1622,TRUE,June
June 1622 nonfeeding obs2.csv,0,1622,TRUE,June
June 1622 nonfeeding obs3.csv,0,1622,TRUE,June
June 1622 nonfeeding obs4.csv,0,1622,TRUE,June
June 1623 feeding obs1.csv,4,1623,FALSE,June
June 1623 feeding obs2.csv,5,1623,FALSE,June
June 1623 feeding obs3.csv,2,1623,FALSE,June
June 1623 feeding obs4.csv,3,1623,FALSE,June
June 1623 nonfeeding obs1.csv,2,1623,TRUE,June
June 1623 nonfeeding obs2.csv,0,1623,TRUE,June
June 1623 nonfeeding obs3.csv,0,1623,TRUE,June
June 1623 nonfeeding obs4.csv,0,1623,TRUE,June
June 1703 feeding obs1.csv,1,1703,FALSE,June
June 1703 feeding obs2.csv,3,1703,FALSE,June
June 1703 feeding obs3.csv,0,1703,FALSE,June
June 1703 feeding obs4.csv,1,1703,FALSE,June
June 1703 nonfeeding obs1.csv,1,1703,TRUE,June
June 1703 nonfeeding obs2.csv,2,1703,TRUE,June
June 1703 nonfeeding obs3.csv,0,1703,TRUE,June
June 1703 nonfeeding obs4.csv,0,1703,TRUE,June
June 1802 feeding obs1.csv,1,1802,FALSE,June
June 1802 feeding obs2.csv,1,1802,FALSE,June
June 1802 feeding obs3.csv,2,1802,FALSE,June
June 1802 feeding obs4.csv,2,1802,FALSE,June
June 1802 nonfeeding obs1.csv,1,1802,TRUE,June
June 1802 nonfeeding obs2.csv,0,1802,TRUE,June
June 1802 nonfeeding obs3.csv,0,1802,TRUE,June
June 1802 nonfeeding obs4.csv,2,1802,TRUE,June
June 1803 feeding obs1.csv,0,1803,FALSE,June
June 1803 feeding obs2.csv,1,1803,FALSE,June
June 1803 feeding obs3.csv,0,1803,FALSE,June
June 1803 feeding obs4.csv,1,1803,FALSE,June
June 1803 nonfeeding obs1.csv,1,1803,TRUE,June
June 1803 nonfeeding obs2.csv,0,1803,TRUE,June
June 1803 nonfeeding obs3.csv,0,1803,TRUE,June
June 1803 nonfeeding obs4.csv,0,1803,TRUE,June
June 1820 feeding obs1.csv,1,1820,FALSE,June
June 1820 feeding obs2.csv,0,1820,FALSE,June
June 1820 feeding obs3.csv,1,1820,FALSE,June
June 1820 feeding obs4.csv,2,1820,FALSE,June
June 1820 nonfeeding obs1.csv,0,1820,TRUE,June
June 1820 nonfeeding obs2.csv,0,1820,TRUE,June
June 1820 nonfeeding obs3.csv,0,1820,TRUE,June
June 1820 nonfeeding obs4.csv,2,1820,TRUE,June
June 1841 feeding obs1.csv,0,1841,FALSE,June
June 1841 feeding obs2.csv,0,1841,FALSE,June
June 1841 feeding obs3.csv,2,1841,FALSE,June
June 1841 feeding obs4.csv,3,1841,FALSE,June
June 1841 nonfeeding obs1.csv,0,1841,TRUE,June
June 1841 nonfeeding obs2.csv,1,1841,TRUE,June
June 1841 nonfeeding obs3.csv,3,1841,TRUE,June
June 1841 nonfeeding obs4.csv,0,1841,TRUE,June
June 1842 feeding obs1.csv,0,1842,FALSE,June
June 1842 feeding obs2.csv,0,1842,FALSE,June
June 1842 feeding obs3.csv,0,1842,FALSE,June
June 1842 feeding obs4.csv,2,1842,FALSE,June
June 1842 nonfeeding obs1.csv,0,1842,TRUE,June
June 1842 nonfeeding obs2.csv,0,1842,TRUE,June
June 1842 nonfeeding obs3.csv,0,1842,TRUE,June
June 1842 nonfeeding obs4.csv,0,1842,TRUE,June
June 1850 feeding obs1.csv,2,1850,FALSE,June
June 1850 feeding obs2.csv,2,1850,FALSE,June
June 1850 feeding obs3.csv,1,1850,FALSE,June
June 1850 feeding obs4.csv,3,1850,FALSE,June
June 1850 nonfeeding obs1.csv,1,1850,TRUE,June
June 1850 nonfeeding obs2.csv,0,1850,TRUE,June
June 1850 nonfeeding obs3.csv,0,1850,TRUE,June
June 1850 nonfeeding obs4.csv,3,1850,TRUE,June
June 1851 feeding obs1.csv,0,1851,FALSE,June
June 1851 feeding obs2.csv,0,1851,FALSE,June
June 1851 feeding obs3.csv,0,1851,FALSE,June
June 1851 feeding obs4.csv,0,1851,FALSE,June
June 1851 nonfeeding obs1.csv,0,1851,TRUE,June
June 1851 nonfeeding obs2.csv,0,1851,TRUE,June
June 1851 nonfeeding obs3.csv,0,1851,TRUE,June
June 1851 nonfeeding obs4.csv,0,1851,TRUE,June
June 1853 feeding obs1.csv,0,1853,FALSE,June
June 1853 feeding obs2.csv,0,1853,FALSE,June
June 1853 feeding obs3.csv,1,1853,FALSE,June
June 1853 feeding obs4.csv,2,1853,FALSE,June
June 1853 nonfeeding obs1.csv,0,1853,TRUE,June
June 1853 nonfeeding obs2.csv,1,1853,TRUE,June
June 1853 nonfeeding obs3.csv,1,1853,TRUE,June
June 1853 nonfeeding obs4.csv,0,1853,TRUE,June
July 1600 feeding obs 1.csv,3,1600,FALSE,July
July 1600 feeding obs 2.csv,1,1600,FALSE,July
July 1600 feeding obs 3.csv,2,1600,FALSE,July
July 1600 feeding obs 4.csv,6,1600,FALSE,July
July 1600 nonfeeding obs1.csv,2,1600,TRUE,July
July 1600 nonfeeding obs2.csv,0,1600,TRUE,July
July 1600 nonfeeding obs3.csv,1,1600,TRUE,July
July 1600 nonfeeding obs4.csv,0,1600,TRUE,July
July 1601 feeding obs 1.csv,2,1601,FALSE,July
July 1601 feeding obs 2.csv,2,1601,FALSE,July
July 1601 feeding obs 3.csv,2,1601,FALSE,July
July 1601 feeding obs 4.csv,0,1601,FALSE,July
July 1601 nonfeeding obs1.csv,0,1601,TRUE,July
July 1601 nonfeeding obs2.csv,0,1601,TRUE,July
July 1601 nonfeeding obs4.csv,0,1601,TRUE,July
July 1601 nonfeeding ons4.csv,0,1601,TRUE,July
July 1602 feeding obs 2.csv,2,1602,FALSE,July
July 1602 feeding obs 3.csv,7,1602,FALSE,July
July 1602 feeding obs 4.csv,5,1602,FALSE,July
July 1602 feeding obs1.csv,4,1602,FALSE,July
July 1602 nonfeeding obs1.csv,0,1602,TRUE,July
July 1602 nonfeeding obs2.csv,2,1602,TRUE,July
July 1602 nonfeeding obs3.csv,0,1602,TRUE,July
July 1602 nonfeeding obs4.csv,0,1602,TRUE,July
July 1610 feeding obs 2.csv,3,1610,FALSE,July
July 1610 feeding obs 3.csv,4,1610,FALSE,July
July 1610 feeding obs 4.csv,2,1610,FALSE,July
July 1610 feeding obs1.csv,2,1610,FALSE,July
July 1610 nonfeeding obs1.csv,0,1610,TRUE,July
July 1610 nonfeeding obs2.csv,0,1610,TRUE,July
July 1610 nonfeeding obs3.csv,0,1610,TRUE,July
July 1610 nonfeeding obs4.csv,0,1610,TRUE,July
July 1617 feeding obs 1.csv,2,1617,FALSE,July
July 1617 feeding obs 2.csv,1,1617,FALSE,July
July 1617 feeding obs 3.csv,3,1617,FALSE,July
July 1617 feeding obs 4.csv,2,1617,FALSE,July
July 1617 nonfeeding obs1.csv,0,1617,TRUE,July
July 1617 nonfeeding obs2.csv,0,1617,TRUE,July
July 1617 nonfeeding obs3.csv,0,1617,TRUE,July
July 1617 nonfeeding obs4.csv,0,1617,TRUE,July
July 1622 feeding obs 1.csv,6,1622,FALSE,July
July 1622 feeding obs 2.csv,3,1622,FALSE,July
July 1622 feeding obs 3.csv,5,1622,FALSE,July
July 1622 feeding obs 4.csv,4,1622,FALSE,July
July 1622 nonfeeding obs1.csv,1,1622,TRUE,July
July 1622 nonfeeding obs2.csv,1,1622,TRUE,July
July 1622 nonfeeding obs3.csv,0,1622,TRUE,July
July 1622 nonfeeding obs4.csv,0,1622,TRUE,July
July 1623 feeding obs 1.csv,5,1623,FALSE,July
July 1623 feeding obs 2.csv,4,1623,FALSE,July
July 1623 feeding obs 3.csv,3,1623,FALSE,July
July 1623 feeding obs 4.csv,6,1623,FALSE,July
July 1623 nonfeeding obs1.csv,1,1623,TRUE,July
July 1623 nonfeeding obs2.csv,0,1623,TRUE,July
July 1623 nonfeeding obs3.csv,1,1623,TRUE,July
July 1623 nonfeeding obs4.csv,1,1623,TRUE,July
July 1703 feeding obs 2.csv,1,1703,FALSE,July
July 1703 feeding obs 3.csv,2,1703,FALSE,July
July 1703 feeding obs 4.csv,0,1703,FALSE,July
July 1703 feeding obs1.csv,0,1703,FALSE,July
July 1703 nonfeeding obs1.csv,0,1703,TRUE,July
July 1703 nonfeeding obs2.csv,0,1703,TRUE,July
July 1703 nonfeeding obs3.csv,0,1703,TRUE,July
July 1703 nonfeeding obs4.csv,0,1703,TRUE,July
July 1802 feeding obs 2.csv,2,1802,FALSE,July
July 1802 feeding obs 3.csv,3,1802,FALSE,July
July 1802 feeding obs 4.csv,3,1802,FALSE,July
July 1802 feeding obs1.csv,3,1802,FALSE,July
July 1802 nonfeeding obs1.csv,0,1802,TRUE,July
July 1802 nonfeeding obs2.csv,0,1802,TRUE,July
July 1802 nonfeeding obs3.csv,0,1802,TRUE,July
July 1802 nonfeeding obs4.csv,0,1802,TRUE,July
July 1803 feeding obs 1.csv,2,1803,FALSE,July
July 1803 feeding obs 2.csv,0,1803,FALSE,July
July 1803 feeding obs 3.csv,1,1803,FALSE,July
July 1803 feeding obs 4.csv,0,1803,FALSE,July
July 1803 nonfeeding obs1.csv,2,1803,TRUE,July
July 1803 nonfeeding obs2.csv,0,1803,TRUE,July
July 1803 nonfeeding obs3.csv,1,1803,TRUE,July
July 1803 nonfeeding obs4.csv,0,1803,TRUE,July
July 1820 feeding obs 1.csv,4,1820,FALSE,July
July 1820 feeding obs 2.csv,3,1820,FALSE,July
July 1820 feeding obs 3.csv,5,1820,FALSE,July
July 1820 feeding obs 4.csv,3,1820,FALSE,July
July 1820 nonfeeding obs1.csv,0,1820,TRUE,July
July 1820 nonfeeding obs2.csv,0,1820,TRUE,July
July 1820 nonfeeding obs3.csv,0,1820,TRUE,July
July 1820 nonfeeding obs4.csv,0,1820,TRUE,July
July 1841 feeding obs 1.csv,2,1841,FALSE,July
July 1841 feeding obs 2.csv,3,1841,FALSE,July
July 1841 feeding obs 3.csv,1,1841,FALSE,July
July 1841 feeding obs 4.csv,1,1841,FALSE,July
July 1841 nonfeeding obs1.csv,0,1841,TRUE,July
July 1841 nonfeeding obs2.csv,0,1841,TRUE,July
July 1841 nonfeeding obs3.csv,0,1841,TRUE,July
July 1841 nonfeeding obs4.csv,0,1841,TRUE,July
July 1842 feeding obs 2.csv,4,1842,FALSE,July
July 1842 feeding obs 3.csv,2,1842,FALSE,July
July 1842 feeding obs 4.csv,0,1842,FALSE,July
July 1842 feeding obs1.csv,1,1842,FALSE,July
July 1842 nonfeeding obs1.csv,0,1842,TRUE,July
July 1842 nonfeeding obs2.csv,0,1842,TRUE,July
July 1842 nonfeeding obs3.csv,2,1842,TRUE,July
July 1842 nonfeeding obs4.csv,0,1842,TRUE,July
July 1850 feeding obs 1.csv,2,1850,FALSE,July
July 1850 feeding obs 2.csv,3,1850,FALSE,July
July 1850 feeding obs 3.csv,4,1850,FALSE,July
July 1850 feeding obs 4.csv,3,1850,FALSE,July
July 1850 nonfeeding obs1.csv,1,1850,TRUE,July
July 1850 nonfeeding obs2.csv,0,1850,TRUE,July
July 1850 nonfeeding obs3.csv,0,1850,TRUE,July
July 1850 nonfeeding obs4.csv,0,1850,TRUE,July
July 1851 feeding obs 2.csv,1,1851,FALSE,July
July 1851 feeding obs 3.csv,1,1851,FALSE,July
July 1851 feeding obs 4.csv,1,1851,FALSE,July
July 1851 feeding obs1.csv,0,1851,FALSE,July
July 1851 nonfeeding obs1.csv,0,1851,TRUE,July
July 1851 nonfeeding obs2.csv,0,1851,TRUE,July
July 1851 nonfeeding obs4.csv,0,1851,TRUE,July
July 1851nonfeeding obs3.csv,0,1851,TRUE,July
July 1853 feeding obs 1.csv,2,1853,FALSE,July
July 1853 feeding obs 2.csv,2,1853,FALSE,July
July 1853 feeding obs 3.csv,2,1853,FALSE,July
July 1853 feeding obs 4.csv,2,1853,FALSE,July
July 1853 nonfeeding obs1.csv,0,1853,TRUE,July
July 1853 nonfeeding obs2.csv,0,1853,TRUE,July
July 1853 nonfeeding obs3.csv,0,1853,TRUE,July
July 1853 nonfeeding obs4.csv,0,1853,TRUE,July
August 1600 feeding obs 1.csv,3,1600,FALSE,August
August 1600 feeding obs 2.csv,1,1600,FALSE,August
August 1600 feeding obs 3.csv,2,1600,FALSE,August
August 1600 feeding obs4.csv,2,1600,FALSE,August
August 1600 nonfeeding Obs1.csv,0,1600,TRUE,August
August 1600 nonfeeding obs2.csv,0,1600,TRUE,August
August 1600 nonfeeding obs3.csv,0,1600,TRUE,August
August 1600 nonfeeding obs4.csv,0,1600,TRUE,August
August 1601 feeding obs 1.csv,2,1601,FALSE,August
August 1601 feeding obs 2.csv,1,1601,FALSE,August
August 1601 feeding obs 3.csv,1,1601,FALSE,August
August 1601 feeding obs4.csv,0,1601,FALSE,August
August 1601 nonfeeding obs1.csv,1,1601,TRUE,August
August 1601 nonfeeding obs2.csv,0,1601,TRUE,August
August 1601 nonfeeding obs3.csv,0,1601,TRUE,August
August 1601 nonfeeding obs4.csv,2,1601,TRUE,August
August 1602 feeding obs 1.csv,4,1602,FALSE,August
August 1602 feeding obs 2.csv,3,1602,FALSE,August
August 1602 feeding obs 3.csv,5,1602,FALSE,August
August 1602 feeding obs4.csv,5,1602,FALSE,August
August 1602 nonfeeding obs1.csv,1,1602,TRUE,August
August 1602 nonfeeding obs2.csv,1,1602,TRUE,August
August 1602 nonfeeding obs3.csv,0,1602,TRUE,August
August 1602 nonfeeding obs4.csv,0,1602,TRUE,August
August 1610 feeding obs 1.csv,3,1610,FALSE,August
August 1610 feeding obs 2.csv,3,1610,FALSE,August
August 1610 feeding obs 3.csv,3,1610,FALSE,August
August 1610 feeding obs4.csv,4,1610,FALSE,August
August 1610 nonfeeding obs1.csv,0,1610,TRUE,August
August 1610 nonfeeding obs2.csv,0,1610,TRUE,August
August 1610 nonfeeding obs3.csv,0,1610,TRUE,August
August 1610 nonfeeding obs4.csv,0,1610,TRUE,August
August 1617 feeding obs 1.csv,1,1617,FALSE,August
August 1617 feeding obs 2.csv,1,1617,FALSE,August
August 1617 feeding obs 3.csv,3,1617,FALSE,August
August 1617 feeding obs4.csv,2,1617,FALSE,August
August 1617 nonfeeding obs1.csv,0,1617,TRUE,August
August 1617 nonfeeding obs2.csv,0,1617,TRUE,August
August 1617 nonfeeding obs3.csv,0,1617,TRUE,August
August 1617 nonfeeding obs4.csv,0,1617,TRUE,August
August 1622 feeding obs 1.csv,6,1622,FALSE,August
August 1622 feeding obs 3.csv,5,1622,FALSE,August
August 1622 feeding obs1.csv,2,1622,FALSE,August
August 1622 feeding obs4.csv,6,1622,FALSE,August
August 1622 nonfeeding obs1.csv,0,1622,TRUE,August
August 1622 nonfeeding obs2.csv,2,1622,TRUE,August
August 1622 nonfeeding obs3.csv,0,1622,TRUE,August
August 1622 nonfeeding obs4.csv,4,1622,TRUE,August
August 1623 feeding obs 1.csv,4,1623,FALSE,August
August 1623 feeding obs 2.csv,3,1623,FALSE,August
August 1623 feeding obs 3.csv,5,1623,FALSE,August
August 1623 feeding obs4.csv,5,1623,FALSE,August
August 1623 nonfeeding obs1.csv,0,1623,TRUE,August
August 1623 nonfeeding Obs2.csv,0,1623,TRUE,August
August 1623 nonfeeding obs3.csv,0,1623,TRUE,August
August 1623 nonfeeding obs4.csv,0,1623,TRUE,August
August 1703 feeding obs 1.csv,3,1703,FALSE,August
August 1703 feeding obs 2.csv,2,1703,FALSE,August
August 1703 feeding obs 3.csv,1,1703,FALSE,August
August 1703 feeding obs4.csv,1,1703,FALSE,August
August 1703 nonfeeding obs1.csv,0,1703,TRUE,August
August 1703 nonfeeding obs2.csv,1,1703,TRUE,August
August 1703 nonfeeding obs3.csv,0,1703,TRUE,August
August 1703 nonfeeding obs4.csv,0,1703,TRUE,August
August 1802 feeding obs 1.csv,4,1802,FALSE,August
August 1802 feeding obs 3.csv,3,1802,FALSE,August
August 1802 feeding obs2.csv,1,1802,FALSE,August
August 1802 feeding obs4.csv,2,1802,FALSE,August
August 1802 nonfeeding obs1.csv,0,1802,TRUE,August
August 1802 nonfeeding Obs2.csv,0,1802,TRUE,August
August 1802 nonfeeding obs3.csv,0,1802,TRUE,August
August 1802 nonfeeding obs4.csv,0,1802,TRUE,August
August 1803 feeding obs 1.csv,0,1803,FALSE,August
August 1803 feeding obs 2.csv,1,1803,FALSE,August
August 1803 feeding obs 3.csv,1,1803,FALSE,August
August 1803 feeding obs4.csv,1,1803,FALSE,August
August 1803 nonfeeding obs1.csv,0,1803,TRUE,August
August 1803 nonfeeding obs2.csv,0,1803,TRUE,August
August 1803 nonfeeding obs3.csv,0,1803,TRUE,August
August 1803 nonfeeding obs4.csv,0,1803,TRUE,August
August 1820 feeding obs 1.csv,4,1820,FALSE,August
August 1820 feeding obs 2.csv,5,1820,FALSE,August
August 1820 feeding obs 3.csv,2,1820,FALSE,August
August 1820 feeding obs4.csv,3,1820,FALSE,August
August 1820 nonfeeding obs1.csv,0,1820,TRUE,August
August 1820 nonfeeding obs2.csv,0,1820,TRUE,August
August 1820 nonfeeding obs3.csv,0,1820,TRUE,August
August 1820 nonfeeding obs4.csv,0,1820,TRUE,August
August 1841 feeding obs 1.csv,2,1841,FALSE,August
August 1841 feeding obs 2.csv,1,1841,FALSE,August
August 1841 feeding obs 3.csv,1,1841,FALSE,August
August 1841 feeding obs4.csv,0,1841,FALSE,August
August 1841 nonfeeding obs 4.csv,0,1841,TRUE,August
August 1841 nonfeeding obs1.csv,0,1841,TRUE,August
August 1841 nonfeeding obs2.csv,0,1841,TRUE,August
August 1841 nonfeeding obs3.csv,0,1841,TRUE,August
August 1842 feeding obs 1.csv,2,1842,FALSE,August
August 1842 feeding obs 2.csv,2,1842,FALSE,August
August 1842 feeding obs 3.csv,3,1842,FALSE,August
August 1842 feeding obs4.csv,2,1842,FALSE,August
August 1842 nonfeeding obs1.csv,0,1842,TRUE,August
August 1842 nonfeeding obs2.csv,0,1842,TRUE,August
August 1842 nonfeeding obs3.csv,0,1842,TRUE,August
August 1842 nonfeeding obs4.csv,0,1842,TRUE,August
August 1850 feeding obs 1.csv,3,1850,FALSE,August
August 1850 feeding obs 2.csv,3,1850,FALSE,August
August 1850 feeding obs 3.csv,6,1850,FALSE,August
August 1850 feeding obs4.csv,2,1850,FALSE,August
August 1850 nonfeeding obs1.csv,0,1850,TRUE,August
August 1850 nonfeeding obs2.csv,1,1850,TRUE,August
August 1850 nonfeeding obs3.csv,0,1850,TRUE,August
August 1850 nonfeeding obs4.csv,0,1850,TRUE,August
August 1851 feeding obs 1.csv,1,1851,FALSE,August
August 1851 feeding obs 2.csv,2,1851,FALSE,August
August 1851 feeding obs 3.csv,2,1851,FALSE,August
August 1851 feeding obs4.csv,0,1851,FALSE,August
August 1851 nonfeeding obs1.csv,0,1851,TRUE,August
August 1851 nonfeeding obs2.csv,0,1851,TRUE,August
August 1851 nonfeeding obs3.csv,0,1851,TRUE,August
August 1851 nonfeeding obs4.csv,0,1851,TRUE,August
August 1853 feeding obs 1.csv,2,1853,FALSE,August
August 1853 feeding obs 2.csv,1,1853,FALSE,August
August 1853 feeding obs 3.csv,2,1853,FALSE,August
August 1853 feeding obs4.csv,0,1853,FALSE,August
August 1853 nonfeeding obs1.csv,0,1853,TRUE,August
August 1853 nonfeeding obs2.csv,1,1853,TRUE,August
August 1853 nonfeeding Obs3.csv,0,1853,TRUE,August
August 1853 nonfeeding obs4.csv,0,1853,TRUE,August
September 1600 feeding obs 1.csv,2,1600,FALSE,September
September 1600 feeding obs 2.csv,1,1600,FALSE,September
September 1600 feeding obs 3.csv,2,1600,FALSE,September
September 1600 feeding obs 4.csv,2,1600,FALSE,September
September 1600 nonfeeding obs 3.csv,1,1600,TRUE,September
September 1600 nonfeeding obs1.csv,1,1600,TRUE,September
September 1600 nonfeeding Obs2.csv,0,1600,TRUE,September
September 1600 nonfeeding obs4.csv,2,1600,TRUE,September
September 1601 feeding obs 1.csv,1,1601,FALSE,September
September 1601 feeding obs 2.csv,0,1601,FALSE,September
September 1601 feeding obs 3.csv,2,1601,FALSE,September
September 1601 feeding obs 4.csv,1,1601,FALSE,September
September 1601 nonfeeding Obs1.csv,0,1601,TRUE,September
September 1601 nonfeeding obs2.csv,0,1601,TRUE,September
September 1601 nonfeeding obs3.csv,0,1601,TRUE,September
September 1601 nonfeeding obs4.csv,0,1601,TRUE,September
September 1602 feeding obs 1.csv,3,1602,FALSE,September
September 1602 feeding obs 2.csv,6,1602,FALSE,September
September 1602 feeding obs 3.csv,2,1602,FALSE,September
September 1602 feeding obs 4.csv,3,1602,FALSE,September
September 1602 nonfeeding Obs1.csv,1,1602,TRUE,September
September 1602 nonfeeding Obs2.csv,0,1602,TRUE,September
September 1602 nonfeeding obs3.csv,0,1602,TRUE,September
September 1602 nonfeeding obs4.csv,0,1602,TRUE,September
September 1610 feeding obs 1.csv,2,1610,FALSE,September
September 1610 feeding obs 2.csv,2,1610,FALSE,September
September 1610 feeding obs 3.csv,3,1610,FALSE,September
September 1610 feeding obs 4.csv,2,1610,FALSE,September
September 1610 nonfeeding Obs1.csv,0,1610,TRUE,September
September 1610 nonfeeding obs2.csv,2,1610,TRUE,September
September 1610 nonfeeding obs3.csv,0,1610,TRUE,September
September 1610 nonfeeding obs4.csv,0,1610,TRUE,September
September 1617 feeding obs 1.csv,1,1617,FALSE,September
September 1617 feeding obs 2.csv,1,1617,FALSE,September
September 1617 feeding obs 3.csv,3,1617,FALSE,September
September 1617 feeding obs 4.csv,2,1617,FALSE,September
September 1617 nonfeeding obs1.csv,0,1617,TRUE,September
September 1617 nonfeeding obs2.csv,0,1617,TRUE,September
September 1617 nonfeeding obs3.csv,0,1617,TRUE,September
September 1617 nonfeeding obs4.csv,0,1617,TRUE,September
September 1622 feeding obs 1.csv,4,1622,FALSE,September
September 1622 feeding obs 2.csv,2,1622,FALSE,September
September 1622 feeding obs 3.csv,3,1622,FALSE,September
September 1622 feeding obs 4.csv,6,1622,FALSE,September
September 1622 nonfeeding Obs1.csv,0,1622,TRUE,September
September 1622 nonfeeding Obs2.csv,0,1622,TRUE,September
September 1622 nonfeeding obs3.csv,1,1622,TRUE,September
September 1622 nonfeedings obs4.csv,0,1622,TRUE,September
September 1623 feeding obs 1.csv,2,1623,FALSE,September
September 1623 feeding obs 2.csv,1,1623,FALSE,September
September 1623 feeding obs 3.csv,3,1623,FALSE,September
September 1623 feeding obs 4.csv,3,1623,FALSE,September
September 1623 nonfeeding obs1.csv,0,1623,TRUE,September
September 1623 nonfeeding Obs2.csv,0,1623,TRUE,September
